id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
COMr8Dyj,True,standard,blitz,blitz,1763451564518,1763451915854,outoftime,white,Nf3 d5 d4 c5 c3 Nf6 Bg5 Nc6 e3 Bg4 Be2 e6 h3 Bh5 Nh4 Bxe2 Qxe2 Be7 Nf3 O-O O-O Rc8 Nbd2 a6 Rac1 b5 Nb3 Ne4 Bxe7 Qxe7 dxc5 Rfd8 Nfd4 Nxc5 Nxc5 Qxc5 Qd2 Ne5 Qe2 g6 Nf3 Nc4 b3 Nd6 Qd2 Ne4 Qd4 Nxc3 Qxc5 Rxc5 Rc2 Ne4 Rxc5 Nxc5 Rc1 Ne4 Rc6 Ra8 Ne5 Ra7 g3 Kg7 Kg2 h5 h4 Nf6 Nd3 Ne4 Nb4 a5 Nd3 a4 bxa4 bxa4 Rb6 Nf6 Rb4 a3 Rb3 Ne4 Nb4 Nc5 Rc3 Ne4 Rc1 Nd2 Nc2 Nc4 Rb1 Rc7 Rc1 Ra7 Kg1 Nb2 Rb1 Ra4 Nxa3,,Queen's Pawn Game: Krause Variation,D02,LucaBW,lucabw,2040,spellbind,spellbind,2006,2025-11-18 07:39:24.518,2025-11-18 07:45:15.854
f84rrSUG,True,standard,blitz,blitz,1763414994396,1763415167095,resign,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Bb3 Be7 g4 b5 g5 Nfd7 h4 Nc5 Be3 Nxb3 axb3 Bb7 f4 b4 Na4 Bxe4 Rf1 Nc6 Nxc6 Bxc6 Nb6 Rb8 Rxa6 Bb5,,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",B90,PaCo3333,paco3333,1996,spellbind,spellbind,2000,2025-11-17 21:29:54.396,2025-11-17 21:32:47.095
MH7U9zNi,True,standard,blitz,blitz,1763414671663,1763414849050,mate,black,e4 c5 Nf3 d6 Nc3 Nf6 d3 Nc6 Bg5 g6 Be2 Bg7 O-O O-O Bd2 a6 h3 Rb8 Nh2 b5 Ng4 b4 Na4 Nd4 Rb1 a5 b3 Bb7 Nb2 d5 e5 Nd7 c3 bxc3 Bxc3 Nxe5 Na4 Nxe2+ Qxe2 Nd7 Bxa5 Qxa5 Rfc1 e6 f3 Rfc8 Ne3 Ba6 Qd1 Bd4 Kf2 Ne5 Ke2 Nxd3 Ng4 Nxc1#,,Sicilian Defense: Modern Variations,B50,DD-file,dd-file,2003,spellbind,spellbind,1994,2025-11-17 21:24:31.663,2025-11-17 21:27:29.050
VbIOHUKC,True,standard,blitz,blitz,1763414365541,1763414669297,mate,black,d4 c6 c4 d5 Nf3 Bf5 Nc3 e6 cxd5 cxd5 Qb3 b6 Bf4 Nd7 e3 Ngf6 Bb5 Be7 Ne5 O-O O-O Nxe5 Bxe5 Nd7 Bg3 a6 Be2 b5 h3 Nb6 a4 b4 a5 Nc4 Bxc4 dxc4 Qxc4 bxc3 bxc3 Qd7 Qe2 Rfc8 c4 Bb4 c5 Qc6 Qc4 Bd2 Rfd1 Bxe3 fxe3 Qe4 Qd3 Qxd3 Rxd3 Bxd3 Kf2 Bb5 Kf3 Rd8 Bd6 Rd7 e4 f6 e5 fxe5 dxe5 Rf7+ Ke3 Rf5 Rc1 Rc8 g3 Rf1 Rc2 Ra1 Rb2 Rxa5 Kf4 Ra4+ Kg5 h6+ Kg6 Bd3+ Kh5 Kh7 g4 Bb5 Rf2 Rg8 Rf7 Re4 Kh4 Re3 Kh5 Be8 Kh4 Bxf7 c6 g5#,,"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",D02,spellbind,spellbind,2000,DD-file,dd-file,1987,2025-11-17 21:19:25.541,2025-11-17 21:24:29.297
SClylrEz,True,standard,blitz,blitz,1763414136456,1763414361114,resign,black,e4 c5 Nf3 d6 Nc3 Nf6 g3 Nc6 Bg2 g6 O-O Bg7 Rb1 O-O b3 Qa5 Bb2 h6 a4 Rb8 Nb5 a6 Bc3 Qd8 Na3 b5 axb5 axb5 d3 b4 Bxf6 Bxf6 Nc4 e6 Qe2 Re8 Rfd1 Qc7 Ne1 Nd4 Qd2 Bg7 Nf3 Nb5 Rf1 Nc3 Rbc1 Bd7 Qf4 Ne2+ Kh1 Nxf4 gxf4 Bc6 Ng1 d5 exd5 exd5 Ne3 d4 Nc4 Bxg2+ Kxg2 Qxf4 f3 Be5 Nxe5 Rxe5 Rf2 Qxc1 Nh3,,Sicilian Defense: Modern Variations,B50,DD-file,dd-file,2004,spellbind,spellbind,1995,2025-11-17 21:15:36.456,2025-11-17 21:19:21.114
DtW8v50E,True,standard,blitz,blitz,1763413991125,1763414129951,resign,black,d4 c6 c4 d5 Nf3 Bf5 Nc3 e6 cxd5 cxd5 Qb3 Qc7 Bf4 Bd6 Bxd6 Qxd6 Qxb7 Ne7 Qxb8+ Rxb8 b3 Qb4 Rc1 Rc8 Kd2 O-O e3 Rxc3 Rxc3 Rc8 Bc4 dxc4 Rc1 Nd5 bxc4 Nxc3 Rxc3 Rxc4,,"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",D02,spellbind,spellbind,2000,DD-file,dd-file,1986,2025-11-17 21:13:11.125,2025-11-17 21:15:29.951
wCCohG9n,True,standard,blitz,blitz,1763413624504,1763413985997,outoftime,black,d4 e6 c4 Nf6 g3 d5 Bg2 c6 Nf3 dxc4 a4 Qa5+ Bd2 Bb4 Ne5 Bxd2+ Nxd2 c3 Ndc4 c2+ Nxa5 cxd1=Q+ Rxd1 O-O O-O Nd5 e4 Nb4 Rd2 Rd8 Rfd1 f6 Nf3 b6 Nc4 Ba6 b3 Rd7 e5 b5 axb5 Bxb5 Nd6 Nd5 Ne1 a6 Nd3 Nc3 Rc1 Nd5 Nc5 Re7 Re1 fxe5 Rxe5 Nc7 Nf5 Re8 Nd6 Re7 f3 g6 f4 Kg7 Bh3 Kf6 Nde4+ Kg7 Nxe6+ Nxe6 Bxe6 a5 Ng5 Na6 Ne4 Rae8 Bg4 Rxe5 dxe5 c5 Rd6 Nc7 Nf6 Re7 Rd8 Ne8 h4 Nxf6 exf6+ Kxf6,,Catalan Opening: Open Defense,E04,spellbind,spellbind,2006,papa_paula,papa_paula,2015,2025-11-17 21:07:04.504,2025-11-17 21:13:05.997
xGRmDeqw,True,standard,blitz,blitz,1763413276445,1763413617530,resign,black,e4 c5 c3 d5 exd5 Qxd5 Nf3 Nf6 d4 Nc6 Be3 Bg4 Be2 e6 c4 Qd6 d5 exd5 cxd5 Nb4 Qa4+ Bd7 Bb5 Nbxd5 Bxd7+ Qxd7 Qxd7+ Kxd7 Bd2 Bd6 O-O Rhe8 Nc3 Rad8 Rad1 Kc6 Na4 Ne4 Be1 f6 Rc1 b6 b4 Kb5 Nb2 Nxb4 a3 Nc6 Nc4 Bc7 a4+ Kxa4 Ra1+ Kb5 Na3+ Ka6 Nc2+ Kb7 Ne3 Nd4 Nxd4 Rxd4 Nc2 Rd7 Na3 Nd2 Bxd2 Rxd2 Nb5 Bb8 Rfb1 Ree2 Rf1 Rc2 Rad1 Red2 Rde1 Rd3 Re7+ Kc6 Nxa7+ Bxa7 Rxa7 Rd7 Ra6 Kb5 Rfa1 c4 Ra7 Rxa7,,"Sicilian Defense: Alapin Variation, Barmen Defense",B22,papa_paula,papa_paula,2021,spellbind,spellbind,2000,2025-11-17 21:01:16.445,2025-11-17 21:06:57.530
7yM5f7MP,True,standard,blitz,blitz,1763413119017,1763413269107,resign,white,d4 d6 c4 g6 Nc3 f6 e4 Bg7 Bd3 Nh6 Nge2 Nf7 O-O O-O f4 Re8 Be3 c6 Qd2 e5 fxe5 fxe5 d5 Nd7 Rf2 Rf8 Raf1 c5 Kh1 a6 Ng1 b6 Nce2 Qe7 Ng3 Bb7 Nh3 Nh8 Bg5 Qe8 Rxf8+ Bxf8 Rf3 Be7 Qf2 Bxg5 Nxg5 Nf8 Be2 h6 Nh3 Rd8 Rf6 Rd7 Bg4 Rf7 Kg1 Qd7 Bxd7 Rxf6 Qxf6 Nxd7 Qxd6 Nf8,,Old Indian Defense,A41,spellbind,spellbind,1994,der-wolf87gm,der-wolf87gm,1996,2025-11-17 20:58:39.017,2025-11-17 21:01:09.107
kcEsCjfT,True,standard,blitz,blitz,1763412744268,1763413105833,outoftime,white,d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Qa4+ Bd7 Qxc4 Bc6 Nf3 Be7 O-O Nbd7 Nc3 Nb6 Qd3 O-O Rd1 Qc8 e4 Rd8 Qe2 h6 h3 a5 Bf4 a4 Rd3 a3 Ne5 axb2 Qxb2 Ba3 Qe2 Be8 Rad1 Na4 d5 Nxc3 Rxc3 Bb4 Rc2 exd5 exd5 Bd6 Rdc1 Ra5 Qf3 Rxd5 Nd3 Qe6 Bxd6 R8xd6 Nf4 Qe5 Nxd5 Rxd5 Kh2 Bc6 Rxc6 bxc6 Rxc6 Rd2 a3 Ra2 Rc3 Qe2 Re3 Qxf3 Bxf3,,Catalan Opening: Open Defense,E02,spellbind,spellbind,1988,salehbinib,salehbinib,2028,2025-11-17 20:52:24.268,2025-11-17 20:58:25.833
tw2lawRj,True,standard,blitz,blitz,1763412660802,1763412737088,resign,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 h6 Bxf6 Qxf6 Nde2 Nd7 Qd2 g6 O-O-O b5 g3 Bb7 Bg2 Rc8 e5 dxe5 Bxb7 Rd8 Bxa6 Be7 Bxb5,,Sicilian Defense: Najdorf Variation,B96,salehbinib,salehbinib,2023,spellbind,spellbind,1993,2025-11-17 20:51:00.802,2025-11-17 20:52:17.088
B2OqxAMX,True,standard,blitz,blitz,1763412615017,1763412659167,mate,white,d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Bf4 Nc6 e3 a6 Nf3 Bg4 Qb3 Na5 Qa4+ b5 Nxb5 Bxf3 Nc7#,,Slav Defense,D10,zarathutra,zarathutra,2019,spellbind,spellbind,1998,2025-11-17 20:50:15.017,2025-11-17 20:50:59.167
ljToP6Cv,True,standard,blitz,blitz,1763412437665,1763412582266,resign,white,d3 d5 g3 Nf6 Bg2 c6 Nf3 e6 O-O g6 Re1 Bg7 Nbd2 O-O e4 dxe4 dxe4 Qe7 Qe2 Nbd7 h3 e5 Kh2 Nb6 a4 Be6 a5 Nbd7 b3 a6 Bb2 Nc5 Bxe5 Bd7 Rad1 Rfe8 Ba1 Ncxe4 Bxf6,,Mieses Opening,A00,spellbind,spellbind,1994,turbinefromhell,turbinefromhell,1916,2025-11-17 20:47:17.665,2025-11-17 20:49:42.266
UYbYcDiy,True,standard,blitz,blitz,1763412096386,1763412434155,resign,black,c4 c5 g3 g6 Bg2 Bg7 Nc3 Nf6 a3 O-O Rb1 a6 b4 cxb4 axb4 Nc6 b5 axb5 Nxb5 d6 d3 Ng4 Nf3 h5 O-O Nge5 Be3 Nxf3+ Bxf3 Ne5 Bg2 Qd7 Qd2 Re8 Ra1 Rxa1 Rxa1 Nf3+ Bxf3 Bxa1 d4 d5 Bxd5 e5 dxe5 Bxe5 Bd4 Bxd4 Qxd4 Rxe2 Nd6 Re1+ Kg2 Qh3+ Kf3 Bg4+ Kf4 Be6 Bxe6 Rxe6 Ne4 g5+ Ke3 Qf5 Qd8+ Kh7 Qd4 g4 Kd3 Qf3+ Qe3 Qd1+ Kc3 Qa1+ Kb4 Qb1+ Kc5 Qxe4 Qxe4+ Rxe4 Kd5,,English Opening: Symmetrical Variation,A30,Schachomat15,schachomat15,1998,spellbind,spellbind,1988,2025-11-17 20:41:36.386,2025-11-17 20:47:14.155
soZcOedr,True,standard,blitz,blitz,1763411775536,1763412093299,outoftime,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bd2 Qb6 Be3 Nxe3 fxe3 Qxb2 Nd5 Kd8 Bd3 Nc6 Nb3 g6 O-O Be6 Nb6 Rb8 Bc4 Bg7 Bxe6 fxe6 Nc4 Qc3 Rb1 Rf8 Rxf8+ Bxf8 Qe2 Bg7 Rf1 Kd7 Qd3 Qxd3 cxd3 Rf8 Rxf8 Bxf8 Kf2 Ne5 Nxe5+ dxe5 Nc5+ Kc6 Nxe6 Bh6 Kf3 b5 g4 Kd6 Nd8 e6 Nf7+ Kc5 Nxh6 a5 Nf7 Kb4 Nxe5 Ka3 Nc6 a4 d4 Kxa2 d5 exd5 exd5 Kb2 d6 a3 Nb4 Kb3 Nd3 a2 d7 a1=Q d8=Q Qf1+ Ke4 Qg2+ Kd4 Qxg4+ Kc5 Qf5+ Kb6 Qe6+ Kxb5 Qc4+,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,opel09,opel09,1972,spellbind,spellbind,1982,2025-11-17 20:36:15.536,2025-11-17 20:41:33.299
N0gyP71r,True,standard,blitz,blitz,1763411677179,1763411753248,resign,white,d4 e6 c4 d5 Nc3 c6 cxd5 exd5 Nf3 Nf6 Bg5 Bd6 e3 O-O Bd3 Bg4 h3 Bh5 Be2 Nbd7 O-O Qc7 Rb1 a6 b4 Qb6 a3 Bg6 Bxf6 Bxb1 Bxg7 Kxg7 Qxb1 Rg8 Ng5 f6 Qxh7+,,Semi-Slav Defense: Accelerated Move Order,D31,spellbind,spellbind,1977,opel09,opel09,1978,2025-11-17 20:34:37.179,2025-11-17 20:35:53.248
PSwNHuTI,True,standard,blitz,blitz,1763411373278,1763411658389,resign,black,d4 d5 c4 c6 Nc3 Nf6 Bg5 dxc4 Nf3 b5 e3 Nbd7 a4 Qb6 Nxb5 cxb5 axb5 e6 Bxc4 Bb7 O-O Bd6 Ne5 O-O Nxd7 Nxd7 b3 Rac8 Qg4 Kh8 h4 Rg8 h5 Nf6 Qh4 Ne4 h6 Nxg5 Qxg5 gxh6 Qf6+ Rg7 Qxh6 Rcg8 f3 Qd8 e4 Bb8 e5 Rg6 Qe3 Qg5 Qe2 Qxg2+ Qxg2 Rxg2+ Kh1 Rb2 Rab1 Rgg2 Rxb2 Rxb2 Kg1 Bc7 f4 Bb6 Rd1 Bf3 Rd3 Be2 Rc3 Bxd4+ Kg2 Bxc3 Bxe2 Rxe2+ Kf3 Rb2,,Slav Defense,D10,scorpioni1,scorpioni1,1884,spellbind,spellbind,1972,2025-11-17 20:29:33.278,2025-11-17 20:34:18.389
10yIY41Y,True,standard,blitz,blitz,1763411086935,1763411370132,resign,black,d4 e5 dxe5 Bc5 Nf3 d6 Nc3 Ne7 Bf4 O-O e3 Nbc6 exd6 cxd6 Bc4 Ng6 Bg3 Bg4 h3 Nce5 hxg4 Nxc4 b3 Bb4 Qd3 Nb2 Qd4 Qa5 Kf1 Bxc3 Qe4 Nc4 Rd1 Nce5 Ng5 h6 Nf3 Nxf3 gxf3 Rae8 Qxb7 Qxa2 Kg2 Qxc2 Rxd6 Be5 Rc6 Qe2 Qxa7 Bxg3 Kxg3 Ne5 Rhc1 Qxf3+ Kh2 Nxg4+ Kg1 Qxf2+,,Englund Gambit,A40,spellbind,spellbind,1978,Abo_Nayef,abo_nayef,1995,2025-11-17 20:24:46.935,2025-11-17 20:29:30.132
LOmTIJsV,True,standard,blitz,blitz,1763410752167,1763411082496,outoftime,white,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 Be7 Bd3 O-O Bd2 Na6 O-O Nb4 Bb1 dxc4 a3 Nbd5 e4 Nxc3 bxc3 b6 h4 Ba6 e5 Nd5 Bxh7+ Kxh7 Ng5+ Bxg5 Bxg5 f6 Qh5+ Kg8 Bd2 fxe5 Qxe5 Qf6 Qg3 Nf4 Rae1 Nh5 Qg4 Nf4 g3 Nd3 Rxe6 Qf5 Qe2 c5 Re7 cxd4 cxd4 c3 Be3 Nf4 Qxa6 Nh3+ Kh2,,Semi-Slav Defense: Main Line,D45,spellbind,spellbind,1972,OldYak,oldyak,1963,2025-11-17 20:19:12.167,2025-11-17 20:24:42.496
tbPsaqOk,True,standard,blitz,blitz,1763410554072,1763410747223,resign,black,e4 c5 d3 d6 c3 g6 h3 Bg7 Qf3 Nf6 Be2 Nc6 Nd2 O-O g4 Re8 Qg3 Rb8 h4 Qd7 g5 Nh5 Bxh5 gxh5 Nf1 Qg4 Qh2 Be5 Ng3 b5 Be3 b4 Rc1 bxc3 bxc3 Rb2 Qg2 Ba6 c4 Reb8 N1e2 Rxa2 f3 Qc8 Nxh5 Rbb2 g6 fxg6 Nhf4 Nd4 Bxd4 cxd4 h5 Bxf4 hxg6 Rxe2+ Qxe2 Rxe2+ Kxe2 Bxc1 gxh7+ Kh8 Rxc1 Kxh7,,Sicilian Defense,B20,AMANET,amanet,1939,spellbind,spellbind,1967,2025-11-17 20:15:54.072,2025-11-17 20:19:07.223
9e2ZpECM,True,standard,blitz,blitz,1763410177392,1763410536184,outoftime,white,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Be3 c5 Qd2 Nc6 Nf3 Qa5 Rd1 Bg4 Be2 Bxf3 gxf3 cxd4 cxd4 Qxd2+ Rxd2 O-O f4 Rfd8 d5 Bc3 dxc6 bxc6 Bc4 e6 Ke2 Bxd2 Bxd2 Rd4 Rc1 Rxe4+ Kf3 f5 Bb4 Rd8 Bc5 Rd2 Bxa7 Rxc4 Rxc4 Rxa2 Bb8 Ra6 h4 Kf7 Ke3 Ke8 Kd4 Kd7 Be5 Ra2 Ke3 Ra3+ Ke2 Rh3 Bf6 Kd6 Rd4+ Kc5 Rd7 Kb5 Rxh7 c5 Rb7+ Kc4 Rg7 Kb3 Rxg6 c4 Rg1 c3 Rb1+ Kc2 Rb6 Rh1 Rc6 Kb3 Rxc3+ Kb4 Rc6 Kb5 Rxe6 Rh3 Bg5 Rb3 Re5+ Kc4 Rxf5 Rb2+ Kf3 Rb3+ Kg2 Rg3+ fxg3 Kd4 Re5 Kc4 h5 Kb4 h6,,Grünfeld Defense: Exchange Variation,D85,spellbind,spellbind,1962,traxlerman,traxlerman,1940,2025-11-17 20:09:37.392,2025-11-17 20:15:36.184
aQEAYwI7,True,standard,blitz,blitz,1763409815625,1763410172168,outoftime,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f4 e5 Nf3 h6 fxe5 dxe5 Qxd8+ Kxd8 Nxe5 Ke8 Bf4 Nh5 Be3 Bd6 Nf3 Nc6 Bc4 Nf4 O-O b5 Bd5 Nxd5 Nxd5 Be6 Rfd1 Be5 Nxe5 Nxe5 Nc7+ Ke7 Nxa8 Rxa8 Bc5+ Ke8 Rd2 Nc4 Rd4 Nxb2 a4 Nxa4 Bb4 Nb6 Rad1 Nc4 h3 g6 Ra1 h5 Bc5 Ne3 Rd6 Nxc2 Raxa6 Rc8 Bb6 Nb4 Ra7 Nc6 Rc7 Rxc7 Bxc7 Nb4 Rb6 Bc4 Bd6 Nd3 e5 Kd7 Rb7+ Ke6 Kh2 Nf4 Re7+ Kf5 Kg1 Nd5 Rb7 Ne3 Kf2 Nd1+ Ke1 Nc3 Kd2 Ne4+ Ke3 Ng5 h4 Ne6 Rxf7+,,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",B93,Ahsharok,ahsharok,2003,spellbind,spellbind,1967,2025-11-17 20:03:35.625,2025-11-17 20:09:32.168
V1dWRRWJ,True,standard,blitz,blitz,1763409559237,1763409813221,mate,white,d4 c5 d5 d6 c4 e6 Nc3 exd5 cxd5 Nf6 e4 Be7 h3 h6 Nf3 b6 Be2 O-O O-O Ba6 Re1 Bxe2 Qxe2 b5 Qxb5 a6 Qe2 Nbd7 Bf4 Rb8 Rab1 Qa5 Nd2 Ne8 Nc4 Qc7 e5 dxe5 Nxe5 Nxe5 Bxe5 Bd6 Qxa6 Bxe5 Nb5 Bh2+ Kh1 Rb6 Nxc7 Rxa6 Nxa6 Bd6 Rbc1 Nf6 Nxc5 Nxd5 Ne4 Bb4 Red1 Nf4 Rc4 Be7 b4 Ne2 b5 Nf4 Rb1 Nd5 a4 Ra8 b6 Nxb6 Rxb6 Bd8 Rb7 f5 Nd6 Bf6 f4 Ba1 Kg1 Bf6 Kf1 Ba1 Kf2 Bf6 Kf3 Ba1 Nxf5 Bf6 Nd6 Kh7 Ne4 Ba1 g4 Rd8 Ke2 Re8 a5 Bc3 a6 Bf6 a7 Rd8 Rb8 Rd5 a8=Q Ra5 Rh8+ Kg6 Qe8#,,Benoni Defense: King's Pawn Line,A65,spellbind,spellbind,1960,Ahsharok,ahsharok,2010,2025-11-17 19:59:19.237,2025-11-17 20:03:33.221
cVzAgrQQ,True,standard,blitz,blitz,1763409415797,1763409538182,resign,white,e4 c5 Nc3 g6 f4 Bg7 Nf3 e6 Bc4 Ne7 O-O Nbc6 e5 d5 exd6 Qxd6 Ne4 Qxf4 Nfg5 Qe5 d3 O-O c3 a6 Bf4 Qf5 g4 Qxe4 Nxe4 b5 Bb3 e5 Bg5 Re8 Bxf7+,,Sicilian Defense: Closed,B23,yasser2018,yasser2018,2007,spellbind,spellbind,1965,2025-11-17 19:56:55.797,2025-11-17 19:58:58.182
Tgl6Vf26,True,standard,blitz,blitz,1763409036549,1763409384082,outoftime,black,d4 d5 c4 g6 Nc3 Bg7 Nf3 e6 g3 Ne7 Bg2 O-O O-O c6 Re1 f5 h4 a6 Rb1 b5 cxd5 Nxd5 e4 Nxc3 bxc3 Bb7 Bg5 Qd7 Qb3 h6 Bf4 a5 exf5 gxf5 Rxe6 a4 Re7+ axb3 Rxd7 Nxd7 axb3 c5 Bd6 Rfe8 dxc5 Bxf3 Bxf3 Bxc3 Bxa8 Rxa8 c6 Nb6 b4 Rc8 Rc1 Bxb4 Bxb4 Nc4 Re1 Rxc6 Re8+ Kg7 Re7+ Kg6 Kg2 Nd6 Re6+ Kf7 Rxd6 Rc4 Bd2 b4 Bxh6 b3 Rb6 Rc3 Be3 Rd3 Kf3 Rc3 Ke2 Rc2+ Kd3 Ra2 Rxb3 Ra1 Rb5 Kf6 Ke2 Ra2+ Kf3 Ra3 Kf4 Ra4+ Kf3 Ra3 Rc5 Ra4 Rc6+ Ke5 h5 Ra8 h6 Rh8 Rg6 Rh7 Bf4+ Kd4 Rg7 Rh8 h7 Kd5 Bg5 Ke6 Kf4 Rf8 Rg8 Rc8 h8=Q Rc4+ Kf3 Rc3+ Kg2 Rxg3+,,Queen's Gambit,D06,spellbind,spellbind,1973,roli75,roli75,1823,2025-11-17 19:50:36.549,2025-11-17 19:56:24.082
ge40wvbX,True,standard,blitz,blitz,1763408791513,1763409031693,resign,white,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Be6 g3 Bxc4 Bg2 Bc5 O-O a5 Nbd2 Ba6 Ne4 Bb6 Bg5 Nge7 Qc2 O-O Rfd1 Qe8 Nc5 h6 Nxa6 Rxa6 Bxe7 Qxe7 Rd2 Ra7 Rad1 Nxe5 Nxd4 Ng4 e3 Rd8 Qf5 Nxe3 fxe3 Qxe3+ Qf2 Bxd4 Rxd4 Qxf2+ Kxf2 Rxd4 Rxd4 b5 Rd7 Kf8 Bd5 f6 Rf7+ Ke8 Rxg7 c5 Rxa7,,"Queen's Gambit Declined: Albin Countergambit, Normal Line",D08,spellbind,spellbind,1969,valar-morghulis,valar-morghulis,1855,2025-11-17 19:46:31.513,2025-11-17 19:50:31.693
KbBeDw7S,True,standard,blitz,blitz,1763408420117,1763408778375,outoftime,black,d4 d5 Nc3 Nf6 Bf4 c5 dxc5 Nc6 a3 e5 Bg5 d4 Ne4 Be7 Bxf6 gxf6 b4 f5 Ng3 Be6 e4 fxe4 Nxe4 Rg8 c3 Qd7 Nf3 dxc3 Qxd7+ Bxd7 Nxc3 O-O-O O-O-O Be6 Kb2 h5 Bb5 f6 g3 Rxd1 Rxd1 Bg4 Bxc6 bxc6 Rd3 Re8 Ne4 Rd8 Rxd8+ Kxd8 Nfd2 Be6 f3 Kd7 Kc3 f5 Nf2 a5 Nc4 axb4+ axb4 Bf6 Kd3 Bd5 Nd2 Bg5 h4 Bh6 Ke2 Bxd2 Kxd2 Bxf3 Ke3 e4 Nd3 Ke6 Nf4+ Ke5 Ng6+ Kd5 Ne7+ Kc4 Nxf5 Kxb4 Nd4 Kxc5 Nxf3 exf3 Kxf3 Kd4 g4 hxg4+ Kxg4 c5 h5 c4 h6 c3 h7 c2 h8=Q+ Kd3,,Rapport-Jobava System,D01,Motal2025,motal2025,2085,spellbind,spellbind,1962,2025-11-17 19:40:20.117,2025-11-17 19:46:18.375
gv6oWJ1T,True,standard,blitz,blitz,1763408102374,1763408400014,resign,white,d4 e5 dxe5 Nc6 Nf3 Nge7 e4 Ng6 Bc4 Ngxe5 Nxe5 Nxe5 Bb3 d6 O-O Be6 Nc3 Be7 f4 Nc6 Nd5 O-O Qf3 Nd4 Qg3 Nxb3 axb3 Bxd5 exd5 Bf6 c3 Qd7 f5 Rfe8 Bf4 Re4 Rf3 Rae8 Rxa7 Qxf5 Ra1 Qxd5 h3 Qxb3 Rf2 Re2 Raf1 Kh8 Bc1 Qc4 Qf3 Rxf2 Qxf2 Re2 Qf3 b6 Kh1 Qe6 Qa8+ Qe8 Qa6 h6 Bxh6 gxh6 Rxf6 Re1+ Rf1 Re2 b4 Kg7 Qc4 Re6 Rf3 Rg6 Kh2 Qe5+ Kg1 Qe1+ Kh2 Qd2 Qxf7+ Kh8 Qxg6,,Englund Gambit: Zilbermints Gambit,A40,spellbind,spellbind,1956,Danchecker,danchecker,1973,2025-11-17 19:35:02.374,2025-11-17 19:40:00.014
ZlWG6r6k,True,standard,blitz,blitz,1763407757824,1763408085557,outoftime,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f3 e6 Be3 b5 Qd2 Nbd7 a3 h5 O-O-O Bb7 Be2 Be7 h3 Rc8 g4 Nb6 g5 Nfd7 h4 Nc4 Bxc4 Rxc4 f4 Nb6 Rhf1 b4 axb4 Rxb4 f5 Nc4 Qf2 e5 f6 gxf6 gxf6 Bxf6 Qxf6 Qxf6 Rxf6 exd4 Bxd4 Nxb2 Rdf1 Rf8 Rxd6 Nc4 Bc5 Nxd6 Bxb4 Kd7 e5 Bg2 Bxd6 Rc8 Rxf7+ Ke6 Re7+ Kf5 Nd5 Rc6 Ne3+,,"Sicilian Defense: Scheveningen Variation, English Attack, with f3",B90,roadtoroamville,roadtoroamville,1897,spellbind,spellbind,1962,2025-11-17 19:29:17.824,2025-11-17 19:34:45.557
Uk932aqN,True,standard,blitz,blitz,1763407493774,1763407725360,resign,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bg5 h6 Bh4 g5 Bg3 Bg7 h3 Ne5 Be2 Nbc6 Nxc6 bxc6 O-O O-O f4 gxf4 Bxf4 Qb6+ Kh1 Qxb2 Qd2 Be6 Rab1 Qa3 Rb3 Bxb3 axb3 Ng6 Bxh6 Qb4 Bxg7 Kxg7 Rf5 Rab8 Bc4 e6 Rh5 Rh8 Rxh8 Rxh8 Qd4+ Kg8 Ne2 Ne5 Ng3 Nxc4 bxc4 Qe1+ Kh2 Qb4 Qf6 Qc5 Qd8+ Kg7 Qg5+ Qxg5,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,pars52,pars52,1960,spellbind,spellbind,1957,2025-11-17 19:24:53.774,2025-11-17 19:28:45.360
