id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
f6bhJxlP,True,standard,blitz,blitz,1728423984927,1728424358542,outoftime,white,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 Be7 e3 O-O Bd3 Nc6 Nf3 Be6 O-O Qd7 Rb1 Rfe8 a3 h6 Bh4 Ne4 Bxe7 Qxe7 Qc2 Rad8 Nxe4 dxe4 Bxe4 Bd5 Bxd5 Rxd5 b4 Rdd8 Qc3 Qd6 b5 Ne7 Rfc1 Rd7 Ne5 Nd5 Qc5 Qxc5 Rxc5 Rde7 Rbc1 Nb6 Rxc7 Nd5 Rc8 a6 bxa6 bxa6 g3 Nb6 Rxe8+ Rxe8 Rc6 Na4 Rxa6 Nc3 Kf1 f6 Nd3 Ne4 a4 f5 Rb6 g5 Rxh6 Kg7 Rc6 f4 gxf4 gxf4 Nc5 Nd2+ Ke2 Nc4 Re6 Rxe6 Nxe6+ Kf6 Nxf4 Na5 Kd3 Nb7 Kc4 Nd8 Kd5 Ke7 Ng6+ Kd7 Ne5+ Kc7 Kc5 Ne6+ Kd5 Nd8 h4 Kc8 h5 Nb7 h6 Kc7 h7 Nd8 h8=Q Nb7 Qh7+ Kb6 Qxb7+ Kxb7 f4 Ka6 f5,,"Queen's Gambit Declined: Exchange Variation, Positional Variation",D35,Mouseslippin_Jimmy,mouseslippin_jimmy,1915,Adam02,adam02,1911,2024-10-08 21:46:24.927,2024-10-08 21:52:38.542
p43F3QNm,True,standard,blitz,blitz,1728423024735,1728423388811,stalemate,,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Bb3 b5 f3 Be7 Be3 O-O a3 Bb7 Qd2 Nc6 g4 Nxd4 Bxd4 Rc8 h4 Qc7 h5 Nd7 g5 d5 g6 fxg6 hxg6 Qg3+ Bf2 Qxg6 O-O-O Rxf3 Rdg1 Qf7 exd5 Rxf2 Qh6 Qf4+ Qxf4 Rxf4 dxe6 Nc5 Rf1 Bxh1 Rxf4 Bg5 Ne2 Nxb3+ Kb1 Nd2+ Ka1 Bxf4 Nxf4 Rc4 e7 Kf7 b3 Rxc2 Nd3 Kxe7 b4 Be4 Nc5 Bg6 Nxa6 Rc3 Nc5 Rxa3+ Kb2 Rg3 Kc1 Nc4 Kd1 Bf5 Ke2 h5 Kf2 h4 Kf1 Re3 Kg2 Re2+ Kh1 Rb2 Na6 Na3 Nc7 Rb3 Nd5+ Ke6 Nf4+ Kf7 Ng2 Rxb4 Nxh4 Rxh4+ Kg2 Rg4+ Kf3 b4 Ke2 Re4+ Kd2 g5 Kc1 g4 Kb2 g3 Kb3 g2 Ka4 g1=Q Ka5 Qg4 Kb6 b3 Kc7 Rc4+ Kd8 Qe4,,"Sicilian Defense: Sozin Attack, Flank Variation",B87,JoaoTejo,joaotejo,1925,Mouseslippin_Jimmy,mouseslippin_jimmy,1915,2024-10-08 21:30:24.735,2024-10-08 21:36:28.811
JKhw3cuO,True,standard,blitz,blitz,1728422744863,1728423016721,resign,white,d4 d5 c4 Nf6 Nc3 e6 cxd5 Bb4 dxe6 Bxe6 Bg5 h6 Bh4 g5 Bg3 Ne4 Qa4+ Nc6 Qc2 Qxd4 e3 Bxc3+ bxc3 Qd5 Rd1 Qf5 Nf3 Nxg3 Qxf5 Nxf5 Bb5 Rd8 Rb1 Bxa2 Ra1 Bd5 Rxa7 Bxf3 gxf3 Rb8 Ra4 Ke7 Ke2 Rhe8 Rd1 Kf6 Rd7 Ne5 Rxc7 g4 fxg4 Nd6 Bxe8 Rxe8 h3 b5 Ra6 Ke6 Rb7 Nc4 Rxb5 Kf6 Rd5 Rd8 Rc6 Ke6 e4 Kd7 Rxc4 Ke6 Rcd4,,Queen's Gambit Declined: Exchange Variation,D35,Mouseslippin_Jimmy,mouseslippin_jimmy,1903,erprecisooo,erprecisooo,1910,2024-10-08 21:25:44.863,2024-10-08 21:30:16.721
Jdf1z3UJ,True,standard,blitz,blitz,1728422628499,1728422713995,resign,black,e4 c5 d3 Nc6 Nf3 g6 Be2 Bg7 c3 d6 O-O Nf6 h3 b5 Be3 Bb7 Nbd2 Qc7 Qc2 O-O Nh2 d5 exd5 Nxd5 Bf3 Nxe3 fxe3 h5 Qb1 Be5 d4 Bxh2+ Kh1 Bg3,,Sicilian Defense,B20,Kolovrat10,kolovrat10,1890,Mouseslippin_Jimmy,mouseslippin_jimmy,1892,2024-10-08 21:23:48.499,2024-10-08 21:25:13.995
9ToykNpu,True,standard,blitz,blitz,1728420288571,1728420592465,mate,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bd2 Qb6 Be3 Nxe3 fxe3 Qxb2 Nd5 Kd8 Bc4 e6 Rb1 Qa3 Nb6 Qxe3+ Be2 Ra7 Nxc8 Kxc8 Rb3 Qxe4 Rc3+ Kd7 O-O Ke8 Rc8+ Kd7 Rxb8 Ke7 Nf3 b5 Qd2 h5 Qa5 Qe3+ Kh1 Rd7 Bd3 Rh6 Ng5 Qxg5 Qxa6 Rf6 Rg1 g6 Bxb5 Rc7 Re8#,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,Winners999,winners999,1904,Mouseslippin_Jimmy,mouseslippin_jimmy,1904,2024-10-08 20:44:48.571,2024-10-08 20:49:52.465
9KPqYJes,True,standard,blitz,blitz,1728420120170,1728420274380,timeout,white,d4 g6 c4 Bg7 Nc3 d6 e4 b6 Nf3 Bb7 Bd3 Nf6 Qe2 Nbd7 O-O e5 d5 Qe7 Bg5 h6 Be3 Ng4 Bc1 O-O-O h3 Ngf6 Bc2 Nh5 b4 f5 a4 fxe4 Nxe4 Nf4 Qe1 Nf6 a5 Nxe4 Bxe4 Rhe8 axb6 axb6 Be3 Rf8 Qd1 Kd7 Re1 Ra8 Rxa8 Rxa8 Bxf4 exf4 Bf5+ Kd8 Rxe7 Kxe7 Qe2+,,Modern Defense: Averbakh System,A42,Mouseslippin_Jimmy,mouseslippin_jimmy,1891,BlessingsMate,blessingsmate,1884,2024-10-08 20:42:00.170,2024-10-08 20:44:34.380
gbuoQXrG,True,standard,blitz,blitz,1728419747120,1728420115581,outoftime,black,e4 c5 Nf3 d6 c3 Nf6 e5 dxe5 Nxe5 Nbd7 Bb5 a6 Nxd7 Nxd7 Bxd7+ Qxd7 d4 e6 Be3 cxd4 Bxd4 Bd6 O-O e5 Be3 O-O Nd2 b5 Qf3 Bb7 Qh5 f5 f4 Rf6 fxe5 Bxe5 Nf3 Qc6 Rad1 Raf8 Qh3 Bb8 Rd2 Rg6 Ne5 Bxe5 Rxf5 Rxf5 Qxf5 Rxg2+ Kf1 Qf3+ Qxf3 Bxf3 Rxg2 b4 Rf2 Bc6 cxb4 Bb5+ Ke1 Bf6 Kd1 h5 Bc5 h4 Kc2 Ba4+ b3 Bb5 a4 Bc6 Rf4 Bg5 Rg4 Bf6 Bf2 Bd7 Rc4 Bf5+ Kd2 Be6 Rc6 Bxb3 Rxa6 Bg5+ Be3 Bf6 a5 Ba4 Rb6 Kh7 b5 Bd8 Rb7 Bxa5+ Kd3 Bd8 Kc4 Bd1 b6 Bf6 Rd7 Bf3 b7 Be5 Ba7 Bxh2 Rd2 Bg3 Rd3 Be2 Kc3 Bxd3 Kxd3 h3 Ke2 g5 Kf3 Bh2 b8=Q Bxb8 Bxb8 Kg6 Kg3 Kf5 Kxh3 g4+ Kg3 Kg5 Bf4+ Kh5 Kh2 Kh4 Bg3+ Kh5 Kg2 Kg5,,"Sicilian Defense: Delayed Alapin Variation, with d6",B50,Ramazan_napolian,ramazan_napolian,1857,Mouseslippin_Jimmy,mouseslippin_jimmy,1879,2024-10-08 20:35:47.120,2024-10-08 20:41:55.581
8Jvb58gp,True,standard,blitz,blitz,1728410798232,1728411114652,resign,black,b4 f5 Bb2 e6 g3 Nf6 a3 b6 Bg2 d5 c4 Bb7 cxd5 Bxd5 Nf3 Bd6 Nc3 Bb7 e3 O-O O-O e5 Nb5 e4 Nxd6 cxd6 Ne1 Nbd7 d3 d5 d4 Rc8 Rc1 Qe7 h3 h6 b5 a6 Qe2 a5 Nc2 Rfd8 Na1 Nf8 Rxc8 Rxc8 Rc1 Qd7 Nb3 Ne6 a4 Qd6 Rxc8+ Bxc8 Qd2 Ng5 Qc3 Qd7 h4 Ne6 Nd2 g6 f3 Bb7 f4 Ng4 Bh3 Nf6 Nf1 Qc7 Qxc7 Nxc7 Nh2 h5 Ba3 Bc8 Be7 Kf7 Bd8 Na8 Nf1 Ne8 Nd2 Nd6 Nb3 Nc4 Kf2 Nb2 Nd2 Nxa4 Bf1 Nc3 Bg2 a4 Bf1 Ke8 Bf6 Bd7 Be5 Bxb5 Bxb5+ Nxb5 Nb1 a3 Ke2 a2,,Polish Opening: Dutch Defense,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,1891,kepakete,kepakete,1923,2024-10-08 18:06:38.232,2024-10-08 18:11:54.652
H0oM86EF,True,standard,blitz,blitz,1728410523085,1728410792810,resign,white,d4 b6 e4 Bb7 Bd3 g6 c4 Bg7 Ne2 e6 Nbc3 d6 O-O h6 Be3 a6 Qd2 Nd7 a4 Qe7 b4 f5 exf5 gxf5 Rfe1 Qf7 a5 Qg6 Nf4 Qf7 axb6 cxb6 c5 dxc5 dxc5 Bxc3 Qxc3 Ngf6 c6 O-O cxb7 Rab8 Bxa6 Nd5 Nxd5 exd5 Red1 Nf6 Bxh6 Rfd8 Rd3 d4 Rg3+ Ng4 Qd2 Kh7 h3 Nxh6 Re1 f4 Rg5 Qf6 Rge5 d3 Re7+ Nf7 Bxd3+ Kg8 Qc2 f3 Bh7+ Kf8 Bg6 Rxb7 Rxb7 fxg2 Rxf7+ Qxf7 Bxf7 Kxf7 Qf5+ Kg8 Qg6+ Kf8 Qf6+ Kg8 Qxd8+ Kg7 Qd6,,English Defense,A40,Mouseslippin_Jimmy,mouseslippin_jimmy,1877,kagankonar,kagankonar,1881,2024-10-08 18:02:03.085,2024-10-08 18:06:32.810
zB5EXXx2,True,standard,blitz,blitz,1728410305182,1728410518676,resign,black,e4 c5 Nf3 d6 Nc3 Nf6 Bb5+ Bd7 Bxd7+ Nbxd7 O-O e6 d3 Be7 Re1 a6 Nd2 Qc7 f4 b5 Nf3 O-O Ne2 Rfd8 Ng3 Rac8 e5 dxe5 fxe5 Nd5 Qe2 N7b6 Rf1 c4 dxc4 Nxc4 Kh1 Bf8 Ng5 Rd7 b3 Ncb6 a3 h6 N5e4 Nc3 Nxc3 Qxc3 Qg4 Qxa1 Bxh6 Qxe5 Nh5 Rxc2 Nxg7 Bxg7 h3 Rdd2 Bf4 Qd4 Rg1 Re2 h4 Nd5 g3,,Sicilian Defense: Modern Variations,B50,jotha7480,jotha7480,1860,Mouseslippin_Jimmy,mouseslippin_jimmy,1862,2024-10-08 17:58:25.182,2024-10-08 18:01:58.676
w7IEK1Yc,True,standard,blitz,blitz,1728410218317,1728410283017,resign,white,d4 g6 c4 Bg7 Nc3 d6 e4 Nf6 Be2 O-O Bg5 h6 Be3 e5 d5 a5 f3 Nbd7 Qd2 Nc5 g4 Nfd7 h4 Rb8 Bxh6 Bxh6 Qxh6 b5 Nh3 bxc4 Ng5,,"King's Indian Defense: Averbakh Variation, Flexible Defense",E73,Mouseslippin_Jimmy,mouseslippin_jimmy,1847,Bogenko,bogenko,1840,2024-10-08 17:56:58.317,2024-10-08 17:58:03.017
g707GUSn,True,standard,blitz,blitz,1728405554048,1728405902923,mate,black,d4 d5 c4 c6 Nf3 Nf6 Bg5 Ne4 Bh4 Qa5+ Nbd2 Bf5 cxd5 cxd5 e3 e6 Bd3 Nxd2 Qxd2 Bb4 Bxf5 Bxd2+ Nxd2 exf5 Bg3 O-O Bd6 Re8 b4 Qd8 Bc5 Nc6 O-O b6 Nb3 bxc5 Nxc5 Nxb4 Rab1 Rb8 a3 Nc6 Rxb8 Qxb8 h3 Na5 Nd7 Qd6 Nc5 Nc4 a4 f4 Nb7 Qf6 Nc5 fxe3 fxe3 Qg5 Rf3 Nxe3 g4 Nc4 Nd7 Re2 Ne5 Qc1+ Rf1 Re1 Rxe1 Qxe1+ Kg2 Nxe5 dxe5 Qxe5 h4 Qf4 Kh3 d4 a5 d3 a6 d2 g5 d1=Q h5 Qdg4#,,Slav Defense: Bonet Gambit,D11,m2309a3,m2309a3,1831,Mouseslippin_Jimmy,mouseslippin_jimmy,1831,2024-10-08 16:39:14.048,2024-10-08 16:45:02.923
N9BfjpSE,True,standard,blitz,blitz,1728403102269,1728403276543,outoftime,black,d4 d5 c4 c6 Nf3 Nf6 Nc3 g6 cxd5 Bg7 dxc6 Nxc6 e3 Bg4 Be2 O-O O-O Rc8 Bd2 a6 a3 Re8 Rc1 e5 dxe5 Nxe5 Nxe5 Bxe2 Qxe2 Rxe5 Rfd1 Qe8 Qf3 Rf5 Qxb7 Rb8 Qxa6 Rxb2 Ne2 Ng4 Be1 Qe5,,Slav Defense: Schlechter Variation,D15,Mouseslippin_Jimmy,mouseslippin_jimmy,1844,AmoBatatas,amobatatas,1930,2024-10-08 15:58:22.269,2024-10-08 16:01:16.543
n1VF14Ke,True,standard,blitz,blitz,1727783666049,1727783969383,resign,black,d4 d5 Bf4 Nc6 Nf3 Nf6 e3 Bg4 h3 Bxf3 Qxf3 e6 Nd2 Be7 Bd3 Nb4 O-O O-O a3 Nxd3 cxd3 c5 dxc5 Bxc5 d4 Be7 Rac1 Rc8 Nb3 b6 Nd2 Qd7 b4 a5 bxa5 Bxa3 Rxc8 Rxc8 axb6 Bb4 Nb3 Qb7 Bc7 Rxc7 bxc7 Qxc7 Rb1 h6 Qd1 Ne4 Rc1 Qb6 Nc5 Nxc5 dxc5 Bxc5 Qc2 Bd6 Qc8+ Kh7 g3 Be5 Kg2 Qb2 Qc2+ g6 Qxb2 Bxb2 Rb1 Be5 Rb7 Kg7 Rd7 Kf6 f4 Bb8 Rb7 Bd6 Rb6 Bc5 Rb5 Bxe3 Kf3 d4 g4 h5 g5+ Kg7 h4 Kf8 Rb7 Ke8 Ke4 Kf8 Ke5 Kg7 Ke4 Kf8 Kd3 Bf2 Rd7 Bxh4 Kxd4 Be1 Rc7 Ba5 Ra7 Bb6+,,Queen's Pawn Game: Accelerated London System,D00,NARENDRA0,narendra0,1835,Mouseslippin_Jimmy,mouseslippin_jimmy,1827,2024-10-01 11:54:26.049,2024-10-01 11:59:29.383
pET1omIR,True,standard,blitz,blitz,1727783400726,1727783577260,outoftime,white,b4 c6 Bb2 d6 c4 Nf6 Nf3 e5 e3 Bg4 Be2 Nbd7 Nc3 Be7 O-O Qc7 Qc2 Bh5 Rfd1 O-O Rac1 h6 d4 a6 h3 Rfe8 Nh4 Bxe2 Qxe2 exd4 exd4 Bf8 Qf3 Re6 Re1 Rae8 Rxe6 Rxe6 d5 Re8 Nf5 Ne5 Qg3 Kh7 f4 Nxc4 Ba1,,Polish Opening: Outflank Variation,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,1808,Hackfleisch,hackfleisch,1844,2024-10-01 11:50:00.726,2024-10-01 11:52:57.260
ovyReYMw,True,standard,blitz,blitz,1727783265368,1727783382202,resign,black,e4 c5 c3 d5 d4 dxe4 dxc5 Qxd1+ Kxd1 Bg4+ Be2 Bf5 Be3 Nc6 Nd2 O-O-O Kc2 Nf6 Rd1 e5 Bb5 Kc7 Ne2 Ng4 Bxc6 Kxc6 b4 Nxf2 Bxf2 e3+ Kb3 exf2 Rhf1 Be6+ Nc4 Rxd1 Rxd1 b5 Rd6+ Bxd6,,Sicilian Defense: Alapin Variation,B22,fritime,fritime,1786,Mouseslippin_Jimmy,mouseslippin_jimmy,1790,2024-10-01 11:47:45.368,2024-10-01 11:49:42.202
OHsMNOhh,True,standard,blitz,blitz,1727782733493,1727783093737,outoftime,white,d4 d5 Nf3 Nf6 Bf4 Bf5 Nc3 c6 e3 Nbd7 Bd3 Bxd3 Qxd3 e6 Ne5 Be7 Nxd7 Qxd7 e4 dxe4 Nxe4 O-O Be5 Nxe4 Qxe4 Rad8 c3 b5 h4 b4 h5 h6 Rh3 Qd5 Qxd5 Rxd5 Rg3 f6 Bf4 Rxh5 Ke2 Kf7 Re1 Ra5 Ra1 Rb8 c4 Rd8 Rd3 Rd7 b3 Rh5 g3 g5 Be3 Rh2 Kf3 h5 a3 a5 axb4 Bxb4 g4 Rh3+ Ke4 hxg4 Bxg5 fxg5 Rxh3 gxh3 Rd1 Kf6 Kf3 Rh7 Kg3 h2 Kg2 g4 Rh1 Bd6 c5 Bf4 f3 Kf5 fxg4+ Kxg4 Re1 Rh6 Kh1 Kh3 Rf1 Rg6 Rf3+ Kg4 Rf2 Kg3 Rg2+ Kf3 Rxg6 Ke4 Rxe6+ Kxd4 Rxc6 Kc3 Rf6 Be5 Rf5 Bd4 c6 Bb6 Kxh2 Kxb3 Rf7 Kb4 c7 Bxc7+ Rxc7 a4 Ra7 a3 Kg2 Kb3 Kf2 a2 Ke2 Kb2 Rb7+ Kc2 Ra7 Kb2 Rb7+,,Queen's Pawn Game: London System,D02,RRR_777,rrr_777,1867,Mouseslippin_Jimmy,mouseslippin_jimmy,1806,2024-10-01 11:38:53.493,2024-10-01 11:44:53.737
LvgNtN7T,True,standard,bullet,bullet,1727678377984,1727678497063,resign,white,d4 d5 c4 c6 Nc3 Nf6 Bg5 dxc4 e4 b5 e5 Nd5 a4 Ba6 Nf3 Qc7 Be2 Nd7 O-O e6 axb5 cxb5 Rxa6 h6 Bh4 b4 Nb5 Qb7 Qa4 N7b6 Qa5 Nc7 Nxc7+ Qxc7 Bg3 Rc8 Rxa7 Qc6 Ra1 Nd5 Ra8 Nf4 Rxc8+,,Slav Defense,D10,m56g,m56g,2022,Mouseslippin_Jimmy,mouseslippin_jimmy,2043,2024-09-30 06:39:37.984,2024-09-30 06:41:37.063
hbQc0HLx,True,standard,bullet,bullet,1727637419502,1727637534798,outoftime,black,b4 e5 Bb2 Nc6 b5 Nf6 bxc6 bxc6 e3 d6 Nc3 Bb7 Bc4 d5 Be2 d4 exd4 exd4 Nb1 c5 d3 Bxg2 Bf3 Bxh1 Bxh1 Qe7+ Qe2 Qxe2+ Nxe2 Be7 Nd2 O-O Ne4 Rab8 Nxf6+ Bxf6 Bc1 Rb6 Nf4 Rfb8 Nd5 Re6+ Kd2 Bg5+ f4 Bh4 Ba3 Bf2 Bxc5 Rb5 Bxa7 Rxd5 Bxd5 Be3+ Kd1 Rg6 Ke2 Rd6 Be4 Rh6 c3 Rxh2+ Kf3 Rf2+ Kg4 Rxf4+ Kh3 dxc3 Bxe3 Rf6 Rg1 h6 Rc1 Kf8 Rxc3 Re6 Bc5+ Ke8 Bc6+ Kd8 Be7+ Kxe7,,Polish Opening,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,2049,gopass500,gopass500,2033,2024-09-29 19:16:59.502,2024-09-29 19:18:54.798
KT2xEgLG,True,standard,bullet,bullet,1727637286555,1727637415800,outoftime,white,b4 c6 Bb2 e6 e3 Nf6 Nf3 Bxb4 a3 Be7 Be2 O-O O-O Ne8 c4 Bf6 d4 d5 Nc3 c5 cxd5 exd5 Qb3 c4 Qc2 g6 h3 Nc6 Qd2 Bg7 Rab1 Nf6 Rbe1 Bf5 Rd1 Ne4 Nxe4 Bxe4 Rfe1 Qe7 Qc3 Rfc8 Nd2 Bf5 Bf3 Be6 e4 Rd8 exd5 Re8 dxe6 fxe6 d5 Bxc3 Bxc3 Nd8 dxe6 Rc8 Ne4 Qxa3 Nf6+ Kf8 Bd4 Rxe6 Nxh7+ Kf7 Ng5+ Ke7 Nxe6 Nxe6 Re3 Qd6 Rde1 Qxd4 Rxe6+,,Polish Opening: Outflank Variation,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,2042,Vasyu,vasyu,2086,2024-09-29 19:14:46.555,2024-09-29 19:16:55.800
CET7h3DJ,True,standard,bullet,bullet,1727637144109,1727637269999,outoftime,white,d4 d5 e3 c6 f4 Nf6 Nf3 Bg4 Bd3 e6 O-O g6 Nbd2 Bg7 c3 O-O h3 Bxf3 Nxf3 Nbd7 Ne5 Re8 Qf3 Rb8 Bd2 a6 Rae1 c5 g4 b5 g5 Nh5 h4 Qc7 Qg4 Rf8 Be2 cxd4 cxd4 Qc2 Bb4 Rfe8 Nxd7 Rbc8 Nc5 Qxb2 a3 Qc2 Qg2 Bf8 Bxh5 gxh5 Qxc2 Bxc5 Bxc5 a5 Qg2 b4 Rf3 Kh8 Rg3 Rg8 f5 exf5 Rf3 b3 Rxf5 Rb8 Qxd5 b2 Qxf7 b1=Q Rxb1 Rxb1+ Kf2 Rb2+ Kf3 Rb3 Ke4,,Queen's Pawn Game,D00,talebking,talebking,2059,Mouseslippin_Jimmy,mouseslippin_jimmy,2048,2024-09-29 19:12:24.109,2024-09-29 19:14:29.999
URO73AEr,True,standard,bullet,bullet,1727637028318,1727637140526,draw,,e4 c5 Nf3 d6 Bc4 e6 Nc3 Nc6 d4 Nf6 e5 dxe5 dxe5 Qxd1+ Nxd1 Ng4 Bf4 Be7 O-O g5 Bg3 h5 h3 h4 Bh2 Nxh2 Kxh2 b6 Ne3 Bb7 Ng4 O-O-O Rad1 Nd4 Nxd4 cxd4 Nf6 Bxf6 exf6 e5 Rd3 Bd5 Bxd5 Rxd5 c3 Rhd8 cxd4 Rxd4 Rxd4 Rxd4 Re1 Rd5 g3 hxg3+ Kxg3 Kd7 h4 gxh4+ Kxh4 Ke6 Kg5 e4+ Kf4 Kxf6 Rxe4 Rd2 Kf3 Rxb2 Re2 Rxe2 Kxe2 Ke5 Kd3 Kf4 Kc4 Kf3 Kb5 Kxf2 Ka6 Ke3 a4 b5 axb5 f5 Kxa7 f4 b6 f3 b7 f2 b8=Q f1=Q Qe5+ Kd2 Qd4+ Qd3 Qxd3+ Kxd3,,Sicilian Defense: Modern Variations,B50,Kacpri,kacpri,2021,Mouseslippin_Jimmy,mouseslippin_jimmy,2049,2024-09-29 19:10:28.318,2024-09-29 19:12:20.526
qHbCVeAm,True,standard,bullet,bullet,1727544019494,1727544058546,outoftime,white,c4 c5 Nc3 f6 d3 e6 Nf3 d5 g3 d4 Ne4 Nc6 Bg2,,"English Opening: Symmetrical Variation, Normal Variation",A34,mr_crowley8,mr_crowley8,2057,Mouseslippin_Jimmy,mouseslippin_jimmy,2054,2024-09-28 17:20:19.494,2024-09-28 17:20:58.546
HIyLAuaB,True,standard,bullet,bullet,1727477830824,1727477940604,outoftime,black,b4 Nc6 b5 Nd4 e3 Ne6 Bb2 a6 a4 Nf6 Nf3 g6 c4 Bg7 d4 O-O Nc3 axb5 axb5 c6 Be2 Rxa1 Qxa1 d6 O-O Bd7 Qb1 Qb8 Qd3 Nc7 bxc6 bxc6 Rb1 Qb3 Bd1 Qb8 Bc2 Qc8 h3 d5 cxd5 Ncxd5 Nxd5 cxd5 Bb3 Bf5 e4 Bxe4 Qd1 Bxb1 Qxb1 Qb7 Qd3 Rb8 Nd2 Qb5 Qxb5 Rxb5 Ba3 Ne4,,Polish Opening: Grigorian Variation,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,2060,Pawnstructures,pawnstructures,2057,2024-09-27 22:57:10.824,2024-09-27 22:59:00.604
wWLDeU9m,True,standard,blitz,blitz,1727388508541,1727388879443,outoftime,white,b4 e5 Bb2 Nc6 b5 Nd4 e3 Nf5 Bxe5 Qe7 Nf3 d6 Bb2 Nf6 c4 Be6 Nc3 g6 Be2 Bg7 O-O O-O d4 a6 a4 axb5 axb5 Rxa1 Qxa1 Nh6 Qa7 b6 Qa3 Qd7 Ra1 Bg4 h3 Bxf3 Bxf3 Nf5 Bc6 Qe6 Nd5 Ne7 Nxc7 Qxc4 Rc1 Qe2 Bf3 Qd2 Bc3 Qd3 Qxd6 Nf5 Qxb6 Nh4 Bc6 Ne4 Bxe4 Qxe4 Qc6 Qd3 Bb4 Qe2 Qc2 Qh5 Bxf8 Bxf8 b6 Qg5 Qe4 Bd6 b7 Bxc7 Rxc7 Nf3+ Kf1 Qd8 Qe7,,Polish Opening,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,1786,taimmo,taimmo,1777,2024-09-26 22:08:28.541,2024-09-26 22:14:39.443
a20LKyKi,True,standard,blitz,blitz,1727388142394,1727388500481,outoftime,black,b4 b6 Nf3 Bb7 e3 Nf6 Bb2 e6 a3 Be7 c4 d6 Be2 Nbd7 O-O c5 Nc3 O-O Qb3 a6 Rac1 d5 cxd5 Nxd5 Nxd5 Bxd5 Qc2 cxb4 axb4 Rc8 Qa4 Rxc1 Rxc1 Bb7 Qb3 b5 h3 Nf6 Ne5 Qxd2 Bf3 Bxf3 Nxf3 Qxb4 Qc2 a5 Rb1 Qc5 Qe2 b4 Bd4 Qd5 Qb2 Rb8 Ra1 h6 Ne5 Qb5 Qb3 Nd5 g3 Ra8 Nd3 a4 Qb1 b3 Nc1 Rc8 Qb2 Rc2 Qb1 Bf6 Bxf6 Nxf6 Ra3 b2 Qxc2 b1=Q Qc8+ Kh7 Rc3 Ne4 Rc7 Q1b2 Rc2 Qf6 Kg2 a3,,Polish Opening,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,1807,jeffvasques,jeffvasques,1806,2024-09-26 22:02:22.394,2024-09-26 22:08:20.481
uROeYdRM,True,standard,bullet,bullet,1727371009840,1727371269137,mate,white,d4 d5 Nf3 c6 b3 Nf6 Bb2 Bg4 Nbd2 e6 c4 Bd6 Ne5 Bh5 Ndf3 O-O Qc2 Nbd7 e3 Bxf3 Nxf3 Rc8 Be2 Qc7 O-O Ne4 Rac1 Ndf6 Ne5 h6 f3 Ng5 h4 Ngh7 f4 Ne4 Bf3 Nhf6 g4 a6 g5 hxg5 hxg5 Nd7 Bxe4 dxe4 Qxe4 Nxe5 fxe5 Be7 Qg4 g6 Rf2 Kg7 Rh2 Rh8 Rcc2 Qa5 Bc3 Qb6 Qf4 Rcd8 Rcf2 Rdf8 Rxh8 Kxh8 Rh2+ Kg7 Qh4 Rg8 Qh6#,,Queen's Pawn Game: Zukertort Variation,D02,Rochaade,rochaade,2074,Mouseslippin_Jimmy,mouseslippin_jimmy,2066,2024-09-26 17:16:49.840,2024-09-26 17:21:09.137
4kt2xUpL,True,standard,bullet,bullet,1727370893292,1727370987642,resign,white,b4 e6 Bb2 Nf6 b5 Be7 e3 O-O Nf3 a6 a4 axb5 axb5 Rxa1 Bxa1 d5 c4 c6 Be2 Ne4 O-O Bf6 Bxf6 Qxf6 d3 Nc5 Qc2 Nbd7 bxc6 bxc6 Nc3,,Polish Opening,A00,Mouseslippin_Jimmy,mouseslippin_jimmy,2059,Patman36,patman36,2138,2024-09-26 17:14:53.292,2024-09-26 17:16:27.642
Pl24ZIv4,True,standard,bullet,bullet,1727366174217,1727366223303,mate,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3 a6 c4 e6 Nc3 Nc6 Be3 Nxd4 Bxd4 Be7 Be2 Bd7 O-O Qc7 b3 O-O Qd2 Rac8 Rfd1 b5 cxb5 axb5 Nxb5 Qb8 Na3 d5 e5 Bxa3 exf6 gxf6 Bxf6 Rfe8 Qg5+ Kf8 Qg7#,,Sicilian Defense: Prins Variation,B54,Mischuka,mischuka,2124,Mouseslippin_Jimmy,mouseslippin_jimmy,2063,2024-09-26 15:56:14.217,2024-09-26 15:57:03.303
